vehicle_id,manufacturer,range,model,derivative,transmission,trim,sector,bodystyle,fueltype,fueldelivery,engine_litres,drivetrain
86233,KIA,RIO,RIO HATCHBACK,1.0 T GDi 118 GT-Line S 5dr,MANUAL,GT-LINE S,LOWER MEDIUM,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
85582,HONDA,CIVIC,CIVIC DIESEL HATCHBACK,1.6 i-DTEC EX 5dr Auto [Tech Pack],AUTOMATIC,EX,MEDIUM,HATCHBACK,DIESEL,TURBO,1.6,FRONT WHEEL DRIVE
83243,INFINITI,Q30,Q30 HATCHBACK,2.0T Sport Tech 5dr DCT [AWD] [Glass Pack],AUTOMATIC,SPORT TECH,PRESTIGE LOWER,HATCHBACK,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
88455,MINI,COUNTRYMAN,COUNTRYMAN HATCHBACK,1.5 Cooper Classic ALL4 5dr Auto [Comf/Nav+ Pack],AUTOMATIC,COOPER CLASSIC,MEDIUM,HATCHBACK,PETROL,TURBO,1.5,FOUR WHEEL DRIVE
87084,MINI,COUNTRYMAN,COUNTRYMAN HATCHBACK,1.5 Cooper Classic 5dr,MANUAL,COOPER CLASSIC,MEDIUM,HATCHBACK,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
88942,MERCEDES-BENZ,CLA CLASS,CLA CLASS COUPE,CLA 250 AMG Line Premium Plus 4dr Tip Auto,AUTOMATIC,AMG LINE PREMIUM PLUS,PRESTIGE MEDIUM,SALOON,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
83926,MAZDA,6,MAZDA6 DIESEL SALOON,2.2d [184] Sport Nav+ 4dr Auto,AUTOMATIC,SPORT NAV+,UPPER MEDIUM,SALOON,DIESEL,TURBO,2.2,FRONT WHEEL DRIVE
87475,LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE DIESEL HATCHBACK,2.0 D150 R-Dynamic 5dr Auto,AUTOMATIC,R-DYNAMIC,4X4 MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
87793,MERCEDES-BENZ,E CLASS,E CLASS DIESEL SALOON,E300de AMG Line 4dr 9G-Tronic,AUTOMATIC,AMG LINE,PRESTIGE LARGE,SALOON,DIESEL/PLUGIN ELEC HYBRID,TURBO,2.0,REAR WHEEL DRIVE
77486,BMW,5 SERIES,5 SERIES DIESEL SALOON,530d M Sport 4dr Auto,AUTOMATIC,M SPORT,PRESTIGE LARGE,SALOON,DIESEL,TURBO,3.0,REAR WHEEL DRIVE
86182,FIAT,500X,500X HATCHBACK,1.3 City Cross 5dr DCT,AUTOMATIC,CITY CROSS,MEDIUM,HATCHBACK,PETROL,TURBO,1.3,FRONT WHEEL DRIVE
89440,VOLKSWAGEN,PASSAT,PASSAT DIESEL ESTATE,2.0 TDI EVO 240 R Line Edition 4MOTION 5dr DSG,AUTOMATIC,R LINE EDITION,ESTATE LARGE,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
90045,FORD,FIESTA,FIESTA HATCHBACK,1.1 Trend Navigation 5dr,MANUAL,TREND,LOWER MEDIUM,HATCHBACK,PETROL,INJECTION,1.1,FRONT WHEEL DRIVE
86756,AUDI,A6,A6 DIESEL SALOON,40 TDI Quattro Sport 4dr S Tronic [Tech Pack],AUTOMATIC,SPORT,PRESTIGE LARGE,SALOON,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
76628,BENTLEY,MULSANNE,MULSANNE SALOON,6.8 V8 Mulliner Driving Spec 4dr Auto,AUTOMATIC,MULLINER,PRESTIGE PREMIER,SALOON,PETROL,TURBO,6.8,REAR WHEEL DRIVE
90400,BMW,X1,X1 DIESEL ESTATE,sDrive 18d M Sport 5dr,MANUAL,M SPORT,4X4 MEDIUM,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
88480,MINI,HATCHBACK,HATCHBACK,2.0 JCW II 3dr Auto [Comfort pack] [8 Speed],AUTOMATIC,JOHN COOPER WORKS,SUPERMINI,HATCHBACK,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
89260,LAND ROVER,DISCOVERY SPORT,DISCOVERY SPORT DIESEL SW,2.0 D150 5dr 2WD,MANUAL,"",4X4 MEDIUM,STATION WAGON,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
84914,VAUXHALL,INSIGNIA,INSIGNIA DIESEL GRAND SPORT,1.6 Turbo D [136] Elite Nav 5dr,MANUAL,ELITE NAV,UPPER MEDIUM,HATCHBACK,DIESEL,TURBO,1.6,FRONT WHEEL DRIVE
87183,MINI,COUNTRYMAN,COUNTRYMAN DIESEL HATCHBACK,2.0 Cooper D Sport ALL4 5dr Auto [Comfort/Nav+ Pk],AUTOMATIC,COOPER SPORT,MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
87948,TOYOTA,COROLLA,COROLLA HATCHBACK,1.8 VVT-i Hybrid Excel 5dr CVT,AUTOMATIC,EXCEL,MEDIUM,HATCHBACK,PETROL/ELECTRIC HYBRID,INJECTION,1.8,FRONT WHEEL DRIVE
74821,VOLVO,V40,V40 DIESEL HATCHBACK,D3 [4 Cyl 150] R DESIGN Nav Plus 5dr Geartronic,AUTOMATIC,R DESIGN NAV PLUS,PRESTIGE MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
90179,RENAULT,CLIO,CLIO HATCHBACK,1.0 TCe 100 Iconic 5dr Auto [Bose],AUTOMATIC,ICONIC,LOWER MEDIUM,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
91055,VOLKSWAGEN,PASSAT,PASSAT SALOON,1.5 TSI SE Nav 4dr DSG,AUTOMATIC,SE NAV,LARGE,SALOON,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
86780,AUDI,A7,A7 DIESEL SPORTBACK,40 TDI Quattro Sport 5dr S Tronic [Comfort+Sound],AUTOMATIC,SPORT,PRESTIGE LARGE,HATCHBACK,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
86685,MERCEDES-BENZ,A CLASS,A CLASS SALOON,A200 Sport 4dr Auto,AUTOMATIC,SPORT,PRESTIGE MEDIUM,SALOON,PETROL,TURBO,1.3,FRONT WHEEL DRIVE
84237,RENAULT,MEGANE R.S.,MEGANE R.S. HATCHBACK,1.8 280 5dr,MANUAL,"",MEDIUM,HATCHBACK,PETROL,TURBO,1.8,FRONT WHEEL DRIVE
84564,LAND ROVER,RANGE ROVER,RANGE ROVER DIESEL ESTATE,3.0 SDV6 Vogue SE 4dr Auto,AUTOMATIC,VOGUE SE,4X4 LARGE,ESTATE,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
85033,SEAT,ATECA,ATECA DIESEL ESTATE,2.0 TDI Xcellence [EZ] 5dr DSG,AUTOMATIC,XCELLENCE,MPV LARGE,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
90200,VAUXHALL,CROSSLAND X,CROSSLAND X HATCHBACK,1.2T [110] Bus Ed Nav 5dr [6 Spd] [S/S],MANUAL,BUSINESS EDITION NAV,LOWER MEDIUM,HATCHBACK,PETROL,TURBO,1.2,FRONT WHEEL DRIVE
82442,MASERATI,GHIBLI,GHIBLI SALOON,V6 4dr Auto,AUTOMATIC,"",PRESTIGE LARGE,SALOON,PETROL,TURBO,3.0,REAR WHEEL DRIVE
64511,NISSAN,JUKE,JUKE DIESEL HATCHBACK,1.5 dCi Acenta 5dr,MANUAL,ACENTA,MEDIUM,HATCHBACK,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
82449,MASERATI,GHIBLI,GHIBLI DIESEL SALOON,V6d GranLusso 4dr Auto,AUTOMATIC,GRANLUSSO,PRESTIGE LARGE,SALOON,DIESEL,TURBO,3.0,REAR WHEEL DRIVE
86617,AUDI,A5,A5 SPORTBACK,40 TFSI S Line 5dr,MANUAL,S LINE,PRESTIGE MEDIUM,HATCHBACK,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
90385,BMW,X1,X1 ESTATE,sDrive 18i M Sport 5dr Step Auto,AUTOMATIC,M SPORT,4X4 MEDIUM,ESTATE,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
82975,INFINITI,QX30,QX30 DIESEL ESTATE,2.2d Luxe 5dr DCT,AUTOMATIC,LUXE,PRESTIGE LOWER,ESTATE,DIESEL,TURBO,2.1,FOUR WHEEL DRIVE
86166,HONDA,CIVIC,CIVIC DIESEL SALOON,1.6 i-DTEC SE 4dr,MANUAL,SE,UPPER MEDIUM,SALOON,DIESEL,TURBO,1.6,FRONT WHEEL DRIVE
84079,DS,DS 3,DS 3 HATCHBACK SPECIAL EDITION,1.2 PureTech 130 Cafe Racer 3dr,MANUAL,CAFE RACER,LOWER MEDIUM,HATCHBACK,PETROL,TURBO,1.2,FRONT WHEEL DRIVE
78311,PORSCHE,911,911 [991] CARRERA 4 CABRIOLET,GTS 2dr PDK,AUTOMATIC,GTS,PRESTIGE CONVERTIBLE MEDIUM,CABRIOLET,PETROL,TURBO,3.0,FOUR WHEEL DRIVE
86919,JEEP,WRANGLER,WRANGLER HARD TOP,2.0 GME Rubicon 2dr Auto8,AUTOMATIC,RUBICON,4X4 MEDIUM,HARDTOP,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
89628,AUDI,Q2,Q2 DIESEL ESTATE,30 TDI Technik 5dr,MANUAL,TECHNIK,4X4 SMALL,ESTATE,DIESEL,TURBO,1.6,FRONT WHEEL DRIVE
87725,BENTLEY,CONTINENTAL GTC,CONTINENTAL GTC CONVERTIBLE,6.0 W12 Mulliner Driving Spec 2dr Auto,AUTOMATIC,MULLINER,PRESTIGE PREMIER,CONVERTIBLE,PETROL,TURBO,6.0,FOUR WHEEL DRIVE
86571,AUDI,TT,TT ROADSTER,45 TFSI Black Edition 2dr S Tronic,AUTOMATIC,BLACK EDITION,PRESTIGE CONVERTIBLE SMALL,ROADSTER,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
89888,BMW,1 SERIES,1 SERIES HATCHBACK,M135i xDrive 5dr Step Auto,AUTOMATIC,M135I,PRESTIGE LOWER,HATCHBACK,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
84062,CITROEN,GRAND C4 SPACETOURER,GRAND C4 SPACETOURER DIESEL ESTATE,1.5 BlueHDi 130 Flair 5dr,MANUAL,FLAIR,MPV MEDIUM,ESTATE,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
85748,LEXUS,ES,ES SALOON,300h 2.5 F-Sport 4dr CVT [Tech/Safety Pack],AUTOMATIC,F-SPORT,PRESTIGE PREMIER,SALOON,PETROL/ELECTRIC HYBRID,INJECTION,2.5,FRONT WHEEL DRIVE
84634,TOYOTA,GT86,GT86 COUPE SPECIAL EDITION,2.0 D-4S Blue Edition 2dr [Nav/Performance Pack],MANUAL,BLUE EDITION,COUPE MEDIUM,COUPE,PETROL,INJECTION,2.0,REAR WHEEL DRIVE
88603,JAGUAR,XE,XE SALOON,2.0 R-Dynamic SE 4dr Auto,AUTOMATIC,R-DYNAMIC SE,PRESTIGE MEDIUM,SALOON,PETROL,TURBO,2.0,REAR WHEEL DRIVE
90449,BMW,3 SERIES,3 SERIES SALOON,M340i xDrive 4dr Step Auto,AUTOMATIC,M340I,PRESTIGE MEDIUM,SALOON,PETROL,TURBO,3.0,FOUR WHEEL DRIVE
74751,VOLVO,V40,V40 HATCHBACK,T3 [152] Inscription 5dr Geartronic,AUTOMATIC,INSCRIPTION,PRESTIGE MEDIUM,HATCHBACK,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
83965,MAZDA,6,MAZDA6 DIESEL TOURER,2.2d Sport Nav+ 5dr,MANUAL,SPORT NAV+,ESTATE MEDIUM,ESTATE,DIESEL,TURBO,2.2,FRONT WHEEL DRIVE
87497,LAND ROVER,RANGE ROVER EVOQUE,RANGE ROVER EVOQUE DIESEL HATCHBACK,2.0 D240 R-Dynamic SE 5dr Auto,AUTOMATIC,R-DYNAMIC SE,4X4 MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
87928,TOYOTA,RAV4,RAV4 ESTATE,2.5 VVT-i Hybrid Excel 5dr CVT [JBL + PVM],AUTOMATIC,EXCEL,4X4 MEDIUM,ESTATE,PETROL/ELECTRIC HYBRID,INJECTION,2.5,FOUR WHEEL DRIVE
89246,LAND ROVER,DISCOVERY SPORT,DISCOVERY SPORT SW,2.0 P200 R-Dynamic SE 5dr Auto [5 Seat],AUTOMATIC,R-DYNAMIC SE,4X4 MEDIUM,STATION WAGON,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
89064,AUDI,A6,A6 DIESEL AVANT,40 TDI Black Edition 5dr S Tronic [Tech Pack],AUTOMATIC,BLACK EDITION,PRESTIGE ESTATE LARGE,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
78860,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost 125 ST-Line Navigation 3dr,MANUAL,ST-LINE,LOWER MEDIUM,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
83202,MINI,CONVERTIBLE,CONVERTIBLE,2.0 John Cooper Works II 2dr,MANUAL,JOHN COOPER WORKS,CONVERTIBLE SMALL,CONVERTIBLE,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
85424,AUDI,A3,A3 SPORTBACK,40 TFSI Quattro S Line 5dr S Tronic,AUTOMATIC,S LINE,PRESTIGE LOWER,HATCHBACK,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
81769,LAND ROVER,RANGE ROVER SPORT,RANGE ROVER SPORT DIESEL ESTATE,3.0 SDV6 HSE 5dr Auto [7 seat],AUTOMATIC,HSE,4X4 LARGE,ESTATE,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
90324,MERCEDES-BENZ,CLA CLASS,CLA CLASS SHOOTING BRAKE,CLA 220 AMG Line Premium Plus 5dr Tip Auto,AUTOMATIC,AMG LINE PREMIUM PLUS,PRESTIGE ESTATE MEDIUM,ESTATE,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
90878,BMW,1 SERIES,1 SERIES DIESEL HATCHBACK,120d xDrive M Sport 5dr Step Auto [Tech Pack 1],AUTOMATIC,M SPORT,PRESTIGE LOWER,HATCHBACK,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
84614,DACIA,SANDERO STEPWAY,SANDERO STEPWAY DIESEL HATCHBACK,1.5 Blue dCi Essential 5dr,MANUAL,ESSENTIAL,MEDIUM,HATCHBACK,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
48166,CATERHAM,SUPER SEVENS,SUPER SEVEN ROADSTER,1.6 Academy 2dr,MANUAL,ACADEMY,CONVERTIBLE SMALL,ROADSTER,PETROL,INJECTION,1.6,REAR WHEEL DRIVE
83702,FORD,FIESTA,FIESTA HATCHBACK,1.0 EcoBoost Active B+O Play Nav 5dr Auto,AUTOMATIC,ACTIVE B+O PLAY,LOWER MEDIUM,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
66851,KIA,VENGA,VENGA HATCHBACK,1.6 ISG 4 5dr,MANUAL,4,MPV MEDIUM,HATCHBACK,PETROL,INJECTION,1.6,FRONT WHEEL DRIVE
87578,LEXUS,NX,NX ESTATE,300h 2.5 5dr CVT [Premium pack pan roof],AUTOMATIC,"",4X4 LARGE,ESTATE,PETROL/ELECTRIC HYBRID,INJECTION,2.5,FOUR WHEEL DRIVE
90880,BMW,3 SERIES,3 SERIES TOURING,330i M Sport 5dr Step Auto [Tech Pack],AUTOMATIC,M SPORT,PRESTIGE ESTATE MEDIUM,ESTATE,PETROL,TURBO,2.0,REAR WHEEL DRIVE
87683,MERCEDES-BENZ,GLE,GLE DIESEL ESTATE,GLE 300d 4Matic AMG Line Prem Plus 5dr 9G-Tronic,AUTOMATIC,AMG LINE,4X4 LARGE,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
89608,AUDI,A4 ALLROAD,A4 DIESEL ALLROAD ESTATE,50 TDI Quattro Vorsprung 5dr Tip Tronic,AUTOMATIC,VORSPRUNG,PRESTIGE ESTATE MEDIUM,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
90395,BMW,X1,X1 DIESEL ESTATE,sDrive 18d SE 5dr Step Auto,AUTOMATIC,SE,4X4 MEDIUM,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
85270,AUDI,A5,A5 DIESEL CABRIOLET,40 TDI Sport 2dr S Tronic,AUTOMATIC,SPORT,PRESTIGE CONVERTIBLE MEDIUM,CONVERTIBLE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
84890,MASERATI,QUATTROPORTE,QUATTROPORTE SALOON,V6 4dr Auto,AUTOMATIC,"",PRESTIGE LARGE,SALOON,PETROL,TURBO,3.0,REAR WHEEL DRIVE
84554,MERCEDES-BENZ,E CLASS,E CLASS CABRIOLET,E450 4Matic AMG Line Premium 2dr 9G-Tronic,AUTOMATIC,AMG LINE,PRESTIGE CONVERTIBLE LARGE,CABRIOLET,PETROL,TURBO,3.0,FOUR WHEEL DRIVE
88173,MERCEDES-BENZ,B CLASS,B CLASS HATCHBACK,B180 Sport Premium Plus 5dr Auto,AUTOMATIC,SPORT,PRESTIGE MEDIUM,HATCHBACK,PETROL,TURBO,1.3,FRONT WHEEL DRIVE
77356,TOYOTA,C-HR,C-HR HATCHBACK,1.8 Hybrid Icon 5dr CVT [Leather],AUTOMATIC,ICON,MEDIUM,HATCHBACK,PETROL/ELECTRIC HYBRID,INJECTION,1.8,FRONT WHEEL DRIVE
87337,FORD,FOCUS,FOCUS DIESEL ESTATE,1.5 EcoBlue 120 Active Auto 5dr,AUTOMATIC,ACTIVE,ESTATE MEDIUM,ESTATE,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
82481,BMW,ALPINA,ALPINA DIESEL SALOON,D5 S 3.0 Bi Turbo 4dr 4WD Switch-Tronic,AUTOMATIC,D5 S,PRESTIGE MEDIUM,SALOON,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
67502,BMW,4 SERIES,4 SERIES GRAN DIESEL COUPE,430d xDrive M Sport 5dr Auto [Professional Media],AUTOMATIC,M SPORT,PRESTIGE MEDIUM,HATCHBACK,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
88979,FIAT,TIPO,TIPO DIESEL HATCHBACK,1.6 Multijet Mirror 5dr,MANUAL,MIRROR,MEDIUM,HATCHBACK,DIESEL,TURBO,1.6,FRONT WHEEL DRIVE
80734,BMW,2 SERIES,2 SERIES DIESEL CONVERTIBLE,220d M Sport 2dr [Nav],MANUAL,M SPORT,PRESTIGE CONVERTIBLE MEDIUM,CONVERTIBLE,DIESEL,TURBO,2.0,REAR WHEEL DRIVE
82801,MAZDA,2,MAZDA2 HATCHBACK,1.5 SE-L Nav+ 5dr,MANUAL,SE-L NAV+,SUPERMINI,HATCHBACK,PETROL,INJECTION,1.5,FRONT WHEEL DRIVE
86647,AUDI,A1,A1 SPORTBACK SPECIAL EDITIONS,35 TFSI S Line Contrast Ed 5dr S Tronic [Tech Pk],AUTOMATIC,S LINE CONTRAST EDITION,SUPERMINI,HATCHBACK,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
83309,BMW,2 SERIES,2 SERIES DIESEL ACTIVE TOURER,216d Luxury 5dr,MANUAL,LUXURY,PRESTIGE ESTATE MEDIUM,HATCHBACK,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
81730,FORD,ECOSPORT,ECOSPORT HATCHBACK,1.0 EcoBoost 125 ST-Line 5dr,MANUAL,ST-LINE,MEDIUM,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
85750,MAZDA,2,MAZDA2 HATCHBACK SPECIAL EDITIONS,1.5 Black+ Edition 5dr,MANUAL,BLACK+ EDITION,SUPERMINI,HATCHBACK,PETROL,INJECTION,1.5,FRONT WHEEL DRIVE
89782,AUDI,A8,A8 SALOON,L 55 TFSI Quattro Sport 4dr Tiptronic,AUTOMATIC,SPORT,PRESTIGE PREMIER,SALOON,PETROL,TURBO,3.0,FOUR WHEEL DRIVE
86219,MAZDA,MX-5,MX-5 RF CONVERTIBLE,2.0 [184] SE-L Nav+ 2dr,MANUAL,SE-L NAV+,CONVERTIBLE SMALL,CONVERTIBLE,PETROL,INJECTION,2.0,REAR WHEEL DRIVE
87802,MERCEDES-BENZ,A CLASS,A CLASS DIESEL HATCHBACK,A200d Sport 5dr Auto,AUTOMATIC,SPORT,PRESTIGE LOWER,HATCHBACK,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
90553,JEEP,RENEGADE,RENEGADE HATCHBACK SPECIAL EDITION,1.0 T3 GSE Night Eagle II 5dr,MANUAL,NIGHT EAGLE II,MEDIUM,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
67367,BMW,4 SERIES,4 SERIES COUPE,420i Sport 2dr [Business Media],MANUAL,SPORT,PRESTIGE COUPE MEDIUM,COUPE,PETROL,TURBO,2.0,REAR WHEEL DRIVE
81327,ABARTH,695,695 HATCHBACK SPECIAL EDITION,1.4 T-Jet 180 Rivale 3dr,MANUAL,RIVALE,SMALL,HATCHBACK,PETROL,TURBO,1.4,FRONT WHEEL DRIVE
86869,MINI,HATCHBACK,HATCHBACK,2.0 Cooper S Classic II 5dr [Comfort/Nav Pack],MANUAL,COOPER S CLASSIC,SUPERMINI,HATCHBACK,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
90936,BMW,X2,X2 DIESEL HATCHBACK,xDrive 20d M Sport X 5dr Step Auto [Tech/Plus Pk],AUTOMATIC,M SPORT X,4X4 MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
88572,BMW,7 SERIES,7 SERIES SALOON,745Le xDrive 4dr Auto,AUTOMATIC,"",PRESTIGE PREMIER,SALOON,PETROL/PLUGIN ELEC HYBRID,TURBO,3.0,FOUR WHEEL DRIVE
90611,SEAT,LEON,LEON ESTATE,1.5 TSI EVO 150 FR Black Edition [EZ] 5dr,MANUAL,FR BLACK EDITION,ESTATE MEDIUM,ESTATE,PETROL,TURBO,1.5,FRONT WHEEL DRIVE
87623,AUDI,TT,TT ROADSTER,45 TFSI Quattro Black Edition 2dr S Tronic [Tech],AUTOMATIC,BLACK EDITION,PRESTIGE CONVERTIBLE SMALL,ROADSTER,PETROL,TURBO,2.0,FOUR WHEEL DRIVE
86732,AUDI,Q3,Q3 DIESEL ESTATE,35 TDI Quattro S Line 5dr [Comfort+Sound Pack],MANUAL,S LINE,4X4 SMALL,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
84706,MAZDA,6,MAZDA6 DIESEL TOURER,2.2d [184] Sport Nav+ 5dr Auto [Safety Pack],AUTOMATIC,SPORT NAV+,ESTATE MEDIUM,ESTATE,DIESEL,TURBO,2.2,FRONT WHEEL DRIVE
91198,BMW,5 SERIES,5 SERIES SALOON,530e SE 4dr Auto [17 inch Alloy],AUTOMATIC,SE,PRESTIGE LARGE,SALOON,PETROL/PLUGIN ELEC HYBRID,TURBO,2.0,REAR WHEEL DRIVE
84313,TOYOTA,C-HR,C-HR HATCHBACK,1.2T Design 5dr [Premium],MANUAL,DESIGN,MEDIUM,HATCHBACK,PETROL,TURBO,1.2,FRONT WHEEL DRIVE
87697,BMW,X7,X7 DIESEL ESTATE,xDrive M50d 5dr Step Auto,AUTOMATIC,M50D,4X4 LARGE,ESTATE,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
85430,AUDI,A3,A3 DIESEL SPORTBACK,35 TDI S Line 5dr,MANUAL,S LINE,PRESTIGE LOWER,HATCHBACK,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
86478,HONDA,HR-V,HR-V HATCHBACK,1.5 i-VTEC SE CVT 5dr,AUTOMATIC,SE,MEDIUM,HATCHBACK,PETROL,INJECTION,1.5,FRONT WHEEL DRIVE
85259,AUDI,A5,A5 CABRIOLET,40 TFSI S Line 2dr,MANUAL,S LINE,PRESTIGE CONVERTIBLE MEDIUM,CONVERTIBLE,PETROL,TURBO,2.0,FRONT WHEEL DRIVE
89925,VOLKSWAGEN,T-CROSS,T-CROSS DIESEL ESTATE,1.6 TDI SE 5dr,MANUAL,SE,ESTATE SMALL,ESTATE,DIESEL,TURBO,1.6,FRONT WHEEL DRIVE
87719,BMW,X7,X7 ESTATE,xDrive40i 5dr Step Auto [6 Seat],AUTOMATIC,"",4X4 LARGE,ESTATE,PETROL,TURBO,3.0,FOUR WHEEL DRIVE
89962,MERCEDES-BENZ,GLC COUPE,GLC DIESEL COUPE,GLC 220d 4Matic AMG Line 5dr 9G-Tronic,AUTOMATIC,AMG LINE,4X4 MEDIUM,ESTATE,DIESEL,TURBO,2.0,FOUR WHEEL DRIVE
87167,MINI,COUNTRYMAN,COUNTRYMAN DIESEL HATCHBACK,2.0 Cooper D Exclusive 5dr Auto [Comfort/Nav+ Pk],AUTOMATIC,COOPER EXCLUSIVE,MEDIUM,HATCHBACK,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
90842,TOYOTA,PROACE VERSO,PROACE VERSO DIESEL ESTATE,2.0D 180 Family Medium 5dr Auto [8 speed],AUTOMATIC,FAMILY,MPV LARGE,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
85788,KIA,CEED,CEED SPORTSWAGON,1.4T GDi ISG 3 5dr DCT,AUTOMATIC,3,ESTATE MEDIUM,ESTATE,PETROL,TURBO,1.4,FRONT WHEEL DRIVE
91030,BMW,5 SERIES,5 SERIES SALOON,530e M Sport 4dr Auto [Tech/Plus Pack],AUTOMATIC,M SPORT,PRESTIGE LARGE,SALOON,PETROL/PLUGIN ELEC HYBRID,TURBO,2.0,REAR WHEEL DRIVE
90183,RENAULT,CLIO,CLIO HATCHBACK,1.0 TCe 100 RS Line 5dr Auto [Leather],AUTOMATIC,RS LINE,LOWER MEDIUM,HATCHBACK,PETROL,TURBO,1.0,FRONT WHEEL DRIVE
79227,PORSCHE,PANAMERA,PANAMERA SPORT TURISMO,2.9 V6 4S 5dr PDK,AUTOMATIC,4S,PRESTIGE ESTATE LARGE,ESTATE,PETROL,TURBO,2.9,FOUR WHEEL DRIVE
88262,FORD,MONDEO,MONDEO DIESEL ESTATE,2.0 EcoBlue Zetec Edition 5dr,MANUAL,ZETEC EDITION,ESTATE MEDIUM,ESTATE,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
89672,MERCEDES-BENZ,B CLASS,B CLASS DIESEL HATCHBACK,B180d Sport Executive 5dr,MANUAL,SPORT,PRESTIGE MEDIUM,HATCHBACK,DIESEL,TURBO,1.5,FRONT WHEEL DRIVE
87890,RENAULT,KADJAR,KADJAR HATCHBACK,1.3 TCE Iconic 5dr EDC,AUTOMATIC,ICONIC,MEDIUM,HATCHBACK,PETROL,TURBO,1.3,FRONT WHEEL DRIVE
85191,RENAULT,SCENIC,SCENIC ESTATE,1.3 TCE 140 Play 5dr,MANUAL,PLAY,MPV MEDIUM,ESTATE,PETROL,TURBO,1.3,FRONT WHEEL DRIVE
90438,BMW,3 SERIES,3 SERIES DIESEL TOURING,330d xDrive M Sport 5dr Step Auto,AUTOMATIC,M SPORT,PRESTIGE ESTATE MEDIUM,ESTATE,DIESEL,TURBO,3.0,FOUR WHEEL DRIVE
89261,LAND ROVER,DISCOVERY SPORT,DISCOVERY SPORT DIESEL SW,2.0 D150 S 5dr 2WD [5 Seat],MANUAL,S,4X4 MEDIUM,STATION WAGON,DIESEL,TURBO,2.0,FRONT WHEEL DRIVE
